ResponseID,ResponseSet,Name,ExternalDataReference,Email,Status,StartDate,EndDate,Finished,confirmCode,Condition,Counterbalance,AccImp_Order,IDInst,FB,Term,Inst_SM,Fake1_SM,Fake1_3,Fake1_RT_1,Fake1_RT_2,Fake1_RT_3,Fake1_RT_4,Fake2_SM,Fake2_3,Fake2_RT_1,Fake2_RT_2,Fake2_RT_3,Fake2_RT_4,Fake3_SM,Fake3_3,Fake3_RT_1,Fake3_RT_2,Fake3_RT_3,Fake3_RT_4,Fake4_SM,Fake4_3,Fake4_RT_1,Fake4_RT_2,Fake4_RT_3,Fake4_RT_4,Fake5_SM,Fake5_3,Fake5_RT_1,Fake5_RT_2,Fake5_RT_3,Fake5_RT_4,Fake6_SM,Fake6_3,Fake6_RT_1,Fake6_RT_2,Fake6_RT_3,Fake6_RT_4,Fake7_SM,Fake7_3,Fake7_RT_1,Fake7_RT_2,Fake7_RT_3,Fake7_RT_4,Fake8_SM,Fake8_3,Fake8_RT_1,Fake8_RT_2,Fake8_RT_3,Fake8_RT_4,Fake9_SM,Fake9_3,Fake9_RT_1,Fake9_RT_2,Fake9_RT_3,Fake9_RT_4,Fake10_SM,Fake10_3,Fake10_RT_1,Fake10_RT_2,Fake10_RT_3,Fake10_RT_4,Fake11_SM,Fake11_3,Fake11_RT_1,Fake11_RT_2,Fake11_RT_3,Fake11_RT_4,Fake12_SM,Fake12_3,Fake12_RT_1,Fake12_RT_2,Fake12_RT_3,Fake12_RT_4,Real1_SM,Real1_3,Real_RT_1,Real_RT_2,Real_RT_3,Real_RT_4,Real2_SM,Real2_3,Real2_RT_1,Real2_RT_2,Real2_RT_3,Real2_RT_4,Real3_SM,Real3_3,Real3_RT_1,Real3_RT_2,Real3_RT_3,Real3_RT_4,Real4_SM,Real4_3,Real4_RT_1,Real4_RT_2,Real4_RT_3,Real4_RT_4,Real5_SM,Real5_3,Real5_RT_1,Real5_RT_2,Real5_RT_3,Real5_RT_4,Real6_SM,Real6_3,Real6_RT_1,Real6_RT_2,Real6_RT_3,Real6_RT_4,Real7_SM,Real7_3,Real7_RT_1,Real7_RT_2,Real7_RT_3,Real7_RT_4,Real8_SM,Real8_3,Real8_RT_1,Real8_RT_2,Real8_RT_3,Real8_RT_4,Real9_SM,Real9_3,Real9_RT_1,Real9_RT_2,Real9_RT_3,Real9_RT_4,Real10_SM,Real10_3,Real10_RT_1,Real10_RT_2,Real10_RT_3,Real10_RT_4,Real11_SM,Real11_3,Real11_RT_1,Real11_RT_2,Real11_RT_3,Real11_RT_4,Real12_SM,Real12_3,Real12_RT_1,Real12_RT_2,Real12_RT_3,Real12_RT_4,Pretest2,NeuFakeImp,Neu1_2,Neu1_RT_1,Neu1_RT_2,Neu1_RT_3,Neu1_RT_4,NeuRealImp,Neu3_2,Neu3_RT_1,Neu3_RT_2,Neu3_RT_3,Neu3_RT_4,Pretest1,CRT_Inst,CRT1_1,CRT1_1_RT_1,CRT1_1_RT_2,CRT1_1_RT_3,CRT1_1_RT_4,CRT1_2,CRT1_2_RT_1,CRT1_2_RT_2,CRT1_2_RT_3,CRT1_2_RT_4,CRT1_3,CRT1_3_RT_1,CRT1_3_RT_2,CRT1_3_RT_3,CRT1_3_RT_4,CRT3_1,CRT3_2,CRT3_3,CRT3_4,CRT_chk,Age,Sex,Education,English,Party,Party_TEXT,Social_Conserv,Economic_Conserv,POTUS2016,ClintonTrump,DemRep,SocialCircle_2,Media1,Media2,Media3_1,Media3_2,Media3_3,Media3_11,FB_F,SocialMedia_Chk,AccImp,AccImp_Friends,FNE_Inst,FNE_1,FNE_2,FNE_3,FNE_4,FNE_5,FNE_6,FNE_7,FNE_8,Theism1,Theism2_1,Theism2_2,Theism2_3,Theism2_4,note,Random,Google,Fabricate,Zipcode,Comments,Length
R_30w7pt3yXn1OGMM,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,342417,1,1,1,1,1, ,1,1,3,6.838,6.838,7.802,1,1,4,5.05,5.05,5.935,1,1,6,3.071,3.071,3.804,1,1,3,18.618,18.618,19.581,1,1,5,5.451,5.451,6.368,1,1,5,7.234,7.234,9.322,1,1,2,5.723,5.723,6.699,1,1,2,8.013,8.908,10.113,2,1,1,6.079,6.079,7.031,1,1,3,6.329,6.329,7.482,1,1,6,8.221,8.221,9.059,1,1,2,5.593,5.593,6.544,1,1,5,6.928,6.928,7.737,1,1,5,4.731,4.731,5.615,1,1,5,4.184,4.184,5.584,1,1,5,4.248,4.248,5.16,1,1,4,8.767,8.767,9.609,1,1,6,3.035,3.035,5.475,1,1,2,5.311,8.582,9.603,2,1,5,4.907,4.907,5.617,1,1,2,7.164,7.164,8.13,1,1,3,6.342,6.342,7.367,1,1,4,5.896,5.896,6.824,1,1,3,4.669,4.669,5.688,1,1,1,2,9.078,9.078,10.216,1, , , , , , , ,1,8,8.095,8.095,11.47,1,10,0,0,12.519,0,20,10.012,10.012,14.518,1,Second,8,June,9,1,25,2,4,1,1, ,2,2,2,2,1,67,1,2,2,2,2,1,5,1,3,4,1,4,4,5,4,5,4,5,4,1,1, , ,1,1,2,2,1,42211, ,10 minuets
R_1dLwMqD7M6xa6wc,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,186898,2,1,1,1,1, ,1,1,1,8.026,8.04,8.947,2,1,1,3.529,3.544,4.51,2,1,1,2.352,2.362,3.425,2,1,1,9.229,9.247,10.886,2,1,1,4.931,4.945,5.932,2,1,1,6.519,6.538,7.535,2,1,1,6.286,6.298,7.523,2,1,1,5.157,5.172,6.288,2,1,1,2.95,2.966,3.965,2,1,1,4.873,4.895,6.75,2,1,1,6.546,6.561,7.705,2,1,1,7.17,7.193,8.907,2,1,1,5.899,5.918,6.985,2,1,1,11.405,11.423,12.478,2,1,1,7.052,7.068,8.321,2,1,1,3.243,3.252,4.249,2,1,1,4.997,5.014,5.958,2,1,1,7.42,7.481,8.498,2,1,1,7.566,7.586,8.573,2,1,4,10.014,10.029,10.769,2,1,4,5.691,5.702,6.77,2,1,1,6.071,6.08,6.975,2,1,2,20.895,20.915,22.441,2,1,2,6.208,6.22,7.064,2, ,1,1,12.591,21.251,22.064,4, , , , , , ,1,1,8,14.144,14.202,17.838,2,10,28.527,36.237,36.885,3,39,11.357,15.438,16.137,3,2,8,Emily,0,2,55,2,5,1,1, ,1,1,1,1,1,95,2,2,5,5,2,2,5,1,5,2,1,2,1,2,1,1,2,1,1,1,1, , , ,1,2,2,3,20646,I never share any stories until I vett them as thoroughly as possible.,10 minutes
R_bNQvMzFxO6lVz8t,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,97929,2,2,2,1,1, ,1,1,1,2.944,4.834,5.536,4,1,2,3.311,3.325,4.298,2,1,3,3.266,4.11,4.858,4,1,3,6.977,6.992,7.536,2,1,3,2.88,2.889,3.633,2,1,2,5.062,5.069,5.941,2,1,2,3.084,3.104,4.029,2,1,1,3.766,3.778,4.479,2,1,2,6.018,6.026,6.699,2,1,1,3.896,3.91,4.603,2,1,2,2.65,2.664,3.393,2,1,2,2.49,2.5,5.002,2,1,3,6.501,6.515,7.971,2,1,3,4.614,4.627,5.211,2,1,4,4.747,4.761,5.622,2,1,3,2.772,2.786,3.408,2,1,3,4.935,4.942,5.496,2,1,4,3.632,3.645,4.22,2,1,2,3.893,3.908,4.485,2,1,3,2.654,2.663,3.246,2,1,3,3.508,3.523,4.126,2,1,2,2.555,2.562,3.228,2,1,2,2.366,2.379,2.977,2,1,2,5.487,5.501,6.159,2, , , , , , , ,1,2,6.413,6.427,7.024,2,1,1,4,19.752,40.17,40.201,3,10,26.671,26.686,36.873,2,39,8.391,8.407,14.211,2,Second,8,Emily,0,1,37,1,6,1,3, ,2,4,3,2,2,65,2,2,2,3,3,2,5,2,4,2,1,3,2,2,3,3,2,3,2,1,1,1,1,1,1,2,2,1,27576,No,15 minutes
R_3OSjtPnDxDL8MgN,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,758903,2,1,1,1,1, ,1,1,1,3.89,3.89,5.393,1,1,1,4.054,4.054,5.659,1,1,1,3.353,3.893,5.238,2,1,1,6.536,6.536,7.654,1,1,1,2.802,2.802,4.426,1,1,1,3.814,3.814,5.366,1,1,1,2.474,3.268,5.292,2,1,1,3,3,4.515,1,1,1,3.323,3.323,4.612,1,1,1,3.07,3.07,6.116,1,1,3,5.306,5.306,6.328,1,1,1,2.907,2.907,4.643,1,1,5,4.282,4.282,5.155,1,1,3,4.113,4.113,4.855,1,1,1,5.808,9.162,10.527,2,1,3,7.12,7.12,8.233,1,1,3,3.035,4.067,5.626,2,1,2,4.252,4.592,5.466,2,1,4,3.642,3.642,4.637,1,1,5,4.71,4.71,5.359,1,1,6,3.937,3.937,5.234,1,1,1,2.572,3.529,5.273,2,1,6,5.301,5.301,6.099,1,1,4,7.887,8.96,9.293,2, ,1,1,10.69,10.69,11.803,1, , , , , , ,1,1,4,8.594,8.594,15.63,1,10,2.17,2.17,16.648,1,39,5.209,5.209,10.037,1,2,8,Emily,0,2,18,1,3,1,1, ,2,3,4,1,1,56,2,2,4,3,2,1,5,2,5,4,1,4,3,3,4,4,4,3,5,1,1,1,1, ,1,2,2,3,23185, ,7 minutes
R_21vamr2NyEkXeiT,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,82753,1,1,1,1,1, ,1,1,4,2.935,2.935,4.207,1,1,3,3.596,6.079,11.491,3,1,3,3.822,3.822,5.328,1,1,3,6.354,6.354,8.014,1,1,4,8.566,8.566,9.52,1,1,4,13.412,13.412,15.089,1,1,4,9.233,9.233,10.651,1,1,3,9.709,9.709,10.769,1,1,5,3.935,3.935,5.362,1,1,1,5.351,8.797,12.734,4,1,3,8.104,8.104,11.147,1,1,5,55.43,55.43,57.572,1,1,3,2.155,3.826,4.722,2,1,3,8.874,8.874,10.156,1,1,3,4.162,6.514,8.03,2,1,3,2.483,2.483,3.528,1,1,3,4.52,4.52,6.562,1,1,3,3.912,3.912,4.704,1,1,3,9.264,9.264,11.588,1,1,3,2.074,2.074,6.048,1,1,4,3.412,3.412,7.83,1,1,3,4.304,4.304,5.219,1,1,3,2.507,2.507,3.942,1,1,3,2.414,2.414,3.614,1,1,1,3,13.722,13.722,17.052,1, , , , , , , ,1,8,8.777,8.777,13.104,1,50,8.315,8.315,11.401,1,39,8.171,8.171,17.112,1,first,8,Emily,27,3,19,2,3,1,3, ,2,2,1,1,1,64,2,2,3,4,3,3,5,2,4,3,1,1,1,1,1,3,1,1,1,3, ,1,1, ,1,2,2,2,6824,no,10 mins
R_2QmOz6PRoIvzAzv,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,700163,1,2,1,1,1, ,1,1,4,3.662,4.923,6.055,2,1,3,9.673,9.673,11.157,1,1,2,2.448,2.448,4.113,1,1,2,6.368,6.368,7.406,1,1,3,14.696,17.267,18.329,3,1,4,2.89,11.406,12.717,3,1,2,1.86,2.637,3.706,2,1,2,4.627,5.135,6.44,2,1,3,6.173,8.315,22.852,3,1,2,12.395,15.944,22.018,3,1,2,1.386,1.386,4.678,1,1,2,3.116,3.116,4.288,1,1,2,6.616,6.616,7.684,1,1,2,3.353,3.353,4.527,1,1,2,1.72,1.72,3.252,1,1,2,1.604,2.833,4.1,2,1,2,8.259,9.403,10.32,2,1,3,3.425,4.792,7.472,2,1,3,8.694,8.694,10.11,1,1,3,5.504,6.217,7.326,2,1,4,5.912,23.662,25.608,3,1,2,7.271,7.271,8.957,1,1,2,11.039,11.039,12.052,1,1,2,1.422,1.422,3.62,1,1, , , , , , ,1,3,4.315,4.315,6.511,1, ,1,4,32.898,32.898,42.747,1,10,28.017,28.017,30.4,1,39,12.714,129.156,132.456,2,Second,8,Emily,27,3,23,2,6,1,1, ,3,3,4,1,1,75,2,1,4,4,4,4,4,2,4,4,1,3,3,2,2,4,2,2,2,3, , ,1, ,1,2,2,3,2134, ,15min
R_1LI6GsbKrooH88y,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,717923,1,2,1,1,1, ,1,1,1,2.875,3.699,4.78,2,1,1,3.328,3.328,4.043,1,1,2,2.986,2.986,3.987,1,1,1,3.694,3.694,5.015,1,1,1,2.167,3.664,4.854,2,1,1,5.435,5.435,6.759,1,1,1,2.495,2.495,6.227,1,1,1,2.95,2.95,4.433,1,1,1,3.466,3.466,4.565,1,1,4,9.294,9.294,10.176,1,1,3,8.914,8.914,9.693,1,1,1,3.231,3.231,3.978,1,1,5,7.332,7.332,7.975,1,1,1,4.542,4.542,5.45,1,1,2,2.781,5.788,6.663,3,1,1,3.798,3.798,4.881,1,1,3,7.233,7.233,7.956,1,1,2,3.127,4.152,5.894,2,1,2,5.156,5.156,5.897,1,1,5,3.253,4.309,5.024,2,1,5,4.889,4.889,6.724,1,1,4,9.028,10.452,11.134,3,1,4,5.27,5.27,5.984,1,1,4,11.752,12.72,13.346,2,1, , , , , , ,1,3,12.954,14.17,15.164,2, ,1,4,2.881,2.881,8.818,1,10,1.914,1.914,7.971,1,39,4.238,4.238,7.705,1,Second,8,Emily,9,1,24,2,3,1,1, ,1,1,1,1,1,100,2,1,4,4,2,1,5,1,5,4,1,5,5,5,5,4,5,5,5,2,1,1,1, ,1,2,2,3,48197, ,4 minutes?
R_1mPdFRcffHdcdIM,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,478215,1,1,1,1,1, ,1,1,1,5.141,7.246,8.583,3,1,1,4.591,6.404,8.107,2,1,1,3.868,7.552,9.34,4,1,1,7.382,11.666,13.158,2,1,1,3.904,7.957,9.297,3,1,1,7.749,8.998,9.925,2,1,1,6.214,7.868,9.612,2,1,1,6.009,7.306,8.513,2,1,1,3.3,4.529,5.994,2,1,1,5.06,7.059,8.388,2,1,1,4.875,6.696,7.715,2,1,5,10.819,12.359,13.882,2,1,1,7.594,7.594,9.482,1,1,2,6.593,13.484,14.97,2,1,2,7.665,15.306,16.583,2,1,1,3.788,5.37,7.012,2,1,1,6.164,10.975,12.392,2,1,2,4.197,5.906,7.107,2,1,1,3.195,5.712,6.543,3,1,2,6.583,8.883,10.32,2,1,1,4.522,7.513,9.77,5,1,1,10.599,12.758,14.311,2,1,2,7.474,9.127,10.515,2,1,1,4.419,10.074,11.651,2,1,1,1,9.43,12.703,14.198,2, , , , , , , ,1,8,8.358,8.358,13.466,1,1,33.324,72.585,78.748,3,39,37.113,207.465,222.648,3,second,8,Emily,9,3,66,2,5,1,3, ,3,3,6,2,2,90,1,2,3,3,3,2,5,2,5,5,1,2,1,1,2,2,1,1,1,1,1, ,1, ,1,2,2,3,73132, ,10 minutes
R_2Cp7cwQVlPh5KJr,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,513023,2,1,2,1,1, ,1,1,1,22.533,24.453,25.774,2,1,4,20.25,22.172,23.41,2,1,4,5.335,5.335,7.75,1,1,3,57.902,59.978,61.036,2,1,3,3.25,11.267,13.035,2,1,2,9.705,11.679,13.115,2,1,1,3.591,19.288,20.718,3,1,1,6.15,8.511,9.747,2,1,1,6.055,7.882,9.212,2,1,1,17.059,19.043,20.455,2,1,1,8.002,10.522,11.927,2,1,1,18.907,21.357,23.107,2,1,4,4.428,13.488,15.151,2,1,5,11.457,12.861,14.307,2,1,5,4.657,6.167,7.414,2,1,4,13.079,19.776,21.359,4,1,4,15.804,28.848,30.291,2,1,5,5.447,7.144,8.305,2,1,1,8.625,19.313,21.443,2,1,1,10.954,13.117,14.553,2,1,1,13.404,16.04,17.608,2,1,1,12.493,14.655,16.048,2,1,3,17.223,19.641,21.031,2,1,2,12.98,14.585,15.839,2, ,1,2,3.727,26.716,28.668,2, , , , , , ,1,1,8,8.549,8.549,15.197,1,10,20.554,20.554,23.729,1,20,14.554,14.554,17.555,1,1,8,Emily,27,3,40,2,3,1,2, ,5,5,2,2,2,95,1,2,3,4,4,3,5,1,5,4,1,4,2,3,2,4,4,3,4,1,1, , , ,1,2,2,1,59912, ,10 minutes
R_CgL0WLYxav8qe1r,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,576270,2,2,2,1,1, ,1,1,2,5.053,5.053,6.14,1,1,1,3.234,3.791,4.818,2,1,1,2.714,3.917,4.859,2,1,2,12.831,13.604,14.94,2,1,1,2.628,2.628,4.715,1,1,1,8.641,10.906,12.653,2,1,1,3.031,3.031,5.877,1,1,1,7.443,9.618,10.961,2,1,1,4.84,4.84,5.743,1,1,1,2.903,2.903,4.465,1,1,3,6.071,6.071,7.065,1,1,4,5.382,7.245,8.483,3,1,1,5.073,5.073,6.165,1,1,2,5.008,8.865,9.723,2,1,2,3.144,3.144,4.198,1,1,3,3.72,3.72,4.703,1,1,4,12.08,15.272,16.225,3,1,1,3.605,4.115,5.145,2,1,2,6.103,11.519,12.749,2,1,3,5.786,5.786,7.05,1,1,1,7.238,7.238,8.512,1,1,1,4.629,4.629,6.271,1,1,1,2.929,2.929,4.698,1,1,2,4.812,7.156,8.075,2, , , , , , , ,1,3,17.149,17.149,18.331,1,1,1,4,1.443,1.443,23.406,1,10,1.404,1.404,16.796,1,39,1.794,1.794,9.206,1,2nd,8,emily,0,3,22,1,3,1,2, ,3, ,3,2,2,63,2,2,2,3,3,2,5,1,3,2,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,2,2,97331, ,12 mins
R_1F9Vide0kxbxXUT,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,890930,1,1,1,1,1, ,1,1,1,2.01,3.091,4.293,2,1,1,2.069,3.62,5.01,2,1,1,5.252,6.688,7.975,2,1,1,4.88,6.613,7.872,2,1,1,5.887,6.966,8.475,2,1,1,5.715,7.114,8.627,2,1,2,2.479,4.785,6.126,2,1,1,1.997,4.218,5.819,2,1,1,6.862,9.849,11.403,3,1,1,2.504,3.748,5.759,2,1,2,6.811,10.592,13.914,2,1,1,1.944,2.921,4.097,2,1,1,4.339,6.1,8.436,2,1,1,1.646,2.938,4.269,2,1,1,2.266,3.73,4.771,2,1,1,4.959,8.089,10.019,4,1,1,5.023,6.382,7.798,2,1,1,4.062,5.585,6.839,2,1,1,3.443,5.826,7.02,3,1,1,5.043,6.134,7.35,2,1,1,2.332,6.325,9.896,2,1,1,4.976,7.743,10.022,3,1,1,3.021,5.711,6.758,3,1,1,2.939,3.932,5.278,2,1,1,1,7.159,12.521,13.633,3, , , , , , , ,1,4,52.735,52.735,55.226,1,10,43.655,43.655,49.841,1,39,4.625,4.625,7.705,1,Second,8,Emily,0,1,29,1,5,1,3, ,1,3,3,1,1,50,2,2,2,2,2,2,5,2,5,3,1,3,5,4,5,4,5,3,4,3, , ,1, ,1,2,2,2,28216, ,5-10 mins?
R_2V9ZDWy04N1Ic3b,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,651899,2,1,1,1,1, ,1,1,1,7.455,8.162,9.456,2,1,1,8.363,8.363,9.707,1,1,1,3.848,3.848,4.986,1,1,1,17.295,17.295,18.777,1,1,1,5.221,5.221,6.917,1,1,1,7.963,7.963,9.657,1,1,3,8.304,8.304,9.532,1,1,1,5.638,6.738,7.524,2,1,5,16.403,16.403,17.909,1,1,1,15.393,15.393,16.355,1,1,5,10.945,10.945,12.787,1,1,1,12.651,13.563,14.179,2,1,4,7.761,7.761,9.052,1,1,2,30.451,30.451,32.272,1,1,3,8.783,9.178,10.424,2,1,2,12.419,12.419,13.61,1,1,3,9.9,9.9,11.822,1,1,2,15.367,15.367,16.628,1,1,4,10.394,10.394,11.778,1,1,5,10.59,10.59,14.236,1,1,5,10.13,10.13,11.348,1,1,2,13.245,13.245,14.514,1,1,1,17.988,18.482,19.656,2,1,5,8.476,8.939,10.387,2, ,1,1,96.935,96.935,98.707,1, , , , , , ,1,1,4,8.402,8.402,37.842,1,10,8.206,12.1,13.929,2,10,11.207,11.207,13.207,1,first,8,Emily,27,1,36,2,2,1,3, ,3,2,3,1,1,80,2,2,3,3,3,2,5,2,5,4,1,5,3,4,5,5,5,4,4,2,1, , , ,1,2,2,3,60099,It was pretty interesting.,5 minutes roughly
R_2QtyBCjNgHIOa1y,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,769469,1,1,1,1,1, ,1,1,1,5.761,5.761,6.669,1,1,2,5.129,5.129,6.331,1,1,1,6.644,6.644,8.061,1,1,3,14.474,16.189,16.842,2,1,1,7.551,7.551,8.717,1,1,1,5.771,5.771,7.194,1,1,3,4.989,7.835,8.665,3,1,2,9.11,9.632,10.92,2,1,1,4.413,4.413,5.638,1,1,1,4.489,4.489,5.74,1,1,2,6.262,6.262,7.562,1,1,2,4.467,4.467,5.603,1,1,4,7.327,7.327,8.855,1,1,3,5.038,6.947,7.825,2,1,4,5.492,7.086,8.15,4,1,1,3.986,3.986,5,1,1,3,5.989,5.989,7.21,1,1,5,4.053,4.562,5.806,2,1,4,6.215,6.215,7.791,1,1,5,5.151,5.151,6.586,1,1,4,7.451,8.272,9.425,2,1,4,6.986,6.986,8.467,1,1,4,7.715,7.715,9.914,1,1,2,6.133,6.724,8.121,2,1,1,1,10.004,10.004,41.3,1, , , , , , , ,1,4,2.676,2.676,37.351,1,10,56.893,56.893,62.95,1,39,7.197,7.197,10.267,1,second,8,Emily,0,2,21,1,5,1,1, ,2,2,4,1,1,75,2,2,2,3,2,2,5,1,4,5,1,2,1,1,2,2,1,1,2,1,1, , , ,1,2,2,3,78577, ,12
R_1myO4dfEQtds148,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,18117,2,1,2,1,1, ,1,1,2,12.116,12.116,13.504,1,1,4,16.191,16.191,17.357,1,1,2,64.061,64.061,66.159,1,1,3,36.313,36.313,37.798,1,1,4,43.803,43.803,45.431,1,1,1,21.652,21.652,23.455,1,1,6,11.092,11.092,12.5,1,1,5,19.175,19.175,20.737,1,1,6,20.474,20.474,21.388,1,1,6,14.934,14.934,16.464,1,1,5,15.483,15.983,17.112,2,1,6,5.582,5.582,7.229,1,1,1,9.4,10.04,11.592,2,1,4,18.98,18.98,20.705,1,1,1,17.095,17.095,18.369,1,1,1,12.243,12.243,13.537,1,1,4,13.329,13.329,14.995,1,1,3,7.658,7.658,8.613,1,1,6,7.11,7.11,8.624,1,1,6,11.607,11.607,12.482,1,1,6,12.152,12.152,14.022,1,1,1,11.827,11.827,13.998,1,1,6,10.648,10.648,11.732,1,1,6,8.584,8.584,9.685,1, ,1,2,28.249,28.249,30.445,1, , , , , , ,1,1,8,9.262,9.262,11.985,1,50,7.84,7.84,13.746,1,20,11.376,11.376,14.18,1,SECOND,8,JUNE,27,3,43,2,5,1,1, ,2,3,1,1,1,80,2,1,4,5,3,3,5,1,4,3,1,1,1,1,2,2,1,1,1,1,1, , , ,1,2,2,3,19810,NO,10 MINUTES
R_UGasRieK0U7AszD,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,379659,2,2,2,1,1, ,1,1,1,5.371,5.371,6.407,1,1,1,4.018,4.018,6.247,1,1,3,7.086,8.6,9.574,2,1,1,8.141,8.141,9.365,1,1,1,2.637,2.637,4.429,1,1,1,6.507,6.507,7.924,1,1,1,5.856,5.856,7.542,1,1,1,4.563,4.563,6.281,1,1,1,9.041,9.041,9.994,1,1,3,8.409,9.327,9.79,2,1,3,7.955,8.745,9.733,2,1,1,4.814,4.814,6.132,1,1,6,4.741,5.319,6.053,2,1,5,7.651,7.651,8.416,1,1,5,7.364,7.364,10.326,1,1,4,6.942,6.942,11.508,1,1,4,9.664,11.33,12.13,2,1,5,6.23,6.794,7.603,2,1,4,4.072,4.072,5.251,1,1,5,9.27,9.27,10.016,1,1,6,8.126,11.246,11.895,3,1,4,9.301,9.301,10.066,1,1,4,10.832,13.099,14.282,3,1,4,12.325,13.048,13.438,2, , , , , , , ,1,3,9.05,9.678,11.289,2,1,1,8,5.766,5.766,8.119,1,50,14.531,14.531,17.853,1,9,1.513,1.513,20.721,1,2,8,Emily,3,2,23,2,4,1,3, ,3,3,6,1,1,90,2,2,4,4,2,1,5,2,5,4,1,4,3,4,4,4,3,2,4,1,1, ,1, ,1,2,2,3,99208,None,10 minutes
R_OChwY2TncMClvDX,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,549094,2,2,2,1,1, ,1,1,2,5.597,11.475,12.807,10,1,6,7.028,14.829,15.739,4,1,2,4.377,7.612,8.803,7,1,2,13.789,21.963,22.638,10,1,4,10.627,26.629,27.517,22,1,1,15.403,17.675,18.357,4,1,4,6.352,11.452,12.545,6,1,1,5.118,24.853,26.574,39,1,1,7.601,11.188,12.695,6,1,1,14,14.917,16.451,3,1,4,7.208,8.391,9.483,3,1,1,5.81,13.678,15.255,6,1,1,8.36,16.987,19.442,18,1,5,13.329,14.962,15.75,4,1,4,2.654,9.655,10.323,15,1,5,9.762,14.217,15.048,8,1,4,29.97,31.65,32.627,4,1,5,5.172,15.431,16.234,10,1,3,9.381,10.51,11.827,3,1,6,6.416,11.428,12.017,4,1,5,7.775,15.093,15.811,23,1,5,10.551,13.062,14.26,7,1,4,5.512,9.413,10.561,9,1,4,13.94,35.103,37.669,22, , , , , , , ,1,1,18.117,23.784,24.718,9,1,1,8,10.383,14.788,18.002,5,50,25.078,31.693,33.279,6,20,15.337,19.393,21.291,4,2,7,emily,27,3,30,2,3,1,3, ,1,1,1,1,1,95,2,2,3,3,3,2,5,1,4,2,1,2,1,1,1,1,1,1,1,1,1, , , ,1,2,2,3,85021, ,10 minutes
R_3PdbuL0tTmadXpu,Default Response Set,Anonymous, , ,0,11/29/2017,11/29/2017,1,676463,2,1,1,1,1, ,1,1,1,6.271,6.271,8.286,1,1,1,6.681,6.681,8.302,1,1,3,6.58,6.58,8.079,1,1,1,6.437,6.437,8.148,1,1,1,3.305,3.305,5.881,1,1,1,4.566,4.566,6.434,1,1,5,3,8.101,9.499,3,1,1,2.216,2.216,5.053,1,1,1,4.478,4.478,6.696,1,1,4,4.921,4.921,6.443,1,1,4,6.767,6.767,8.69,1,1,4,5.473,5.473,7.766,1,1,1,5.483,5.483,7.866,1,1,1,3.339,3.339,5.077,1,1,1,2.813,2.813,4.953,1,1,1,6.352,6.352,8.007,1,1,2,4.96,4.96,6.678,1,1,2,6.376,6.376,7.82,1,1,1,4.334,4.334,6.525,1,1,1,3.234,3.234,5.433,1,1,1,6.331,6.331,8.265,1,1,1,4.926,4.926,7.106,1,1,1,5.386,5.386,8.022,1,1,1,4.661,4.661,6.795,1, ,1,1,17.659,18.865,20.578,2, , , , , , ,1,1,8,2.154,2.154,8.411,1,50,2.255,2.255,13.131,1,20,2.466,2.466,10.267,1,1st,8,June,27,3,42,2,8,1,2, ,2,4,2,2,2,21,2,2,2,2,3,2,3,1,4,3,1,3,3,3,3,3,3,3,3,1,1, , , ,1,2,2,1,89052,no,15 minutes
